User_ID,Role,Region,Lead_Source,CRM_Action,Daily_Logins,Failed_Logins,Access_Hour,Device_Type,Data_Sensitivity,Policy_Compliance_Score,Anomaly_Score,Permission_Granted,Governance_Score,Access_Decision
281,Sales Rep,West,Email,CreateOpportunity,6,0,20,Managed,1,70.46,0.021,True,58.14,Review
282,Sales Rep,West,Referral,CreateOpportunity,7,1,6,Managed,3,73.4,0.262,True,49.13,Block
283,Manager,South,Email,ExportCRM,6,3,18,BYOD,5,92.53,0.19,True,51.62,Block
284,Sales Rep,West,Web,ViewLead,10,1,10,Managed,2,75.82,0.107,True,54.85,Block
285,Sales Rep,West,Email,EditLead,6,1,14,BYOD,3,98.23,0.525,False,41.26,Block
286,Manager,North,Referral,ExportCRM,6,0,13,Managed,1,76.76,0.287,True,53.68,Block
287,Manager,South,Campaign,DeleteLead,5,0,15,Managed,3,71.29,0.47,False,35.19,Block
288,Sales Rep,South,Email,ApproveDiscount,6,0,21,Managed,5,73.3,0.027,False,44.97,Block
289,Sales Rep,West,Partner,CreateOpportunity,10,0,12,Managed,5,73.19,0.073,True,53.8,Block
290,Support,North,Partner,EditLead,6,2,17,Managed,5,99.35,0.203,False,45.69,Block
291,Sales Rep,South,Partner,EditLead,1,1,11,Managed,5,93.7,0.163,False,46.72,Block
292,Manager,South,Partner,EditLead,5,0,22,Managed,1,100.0,0.161,True,64.97,Review
293,Manager,West,Campaign,EditLead,9,1,20,Managed,3,99.32,0.229,True,59.03,Review
294,Analyst,West,Referral,CreateOpportunity,3,0,12,Managed,1,85.62,0.539,True,50.48,Block
295,Manager,North,Partner,ApproveDiscount,5,0,8,BYOD,4,93.8,0.455,True,52.47,Block
296,Sales Rep,West,Email,CreateOpportunity,9,1,19,Managed,4,86.75,0.322,True,51.3,Block
297,Manager,West,Campaign,ViewLead,3,1,10,Managed,3,94.24,0.075,True,61.1,Review
298,Sales Rep,West,Partner,ViewLead,6,0,13,BYOD,1,97.91,0.143,True,64.7,Review
299,Support,West,Partner,EditLead,6,1,18,BYOD,2,76.74,0.27,False,41.12,Block
300,Manager,South,Referral,ViewLead,6,0,9,Managed,4,87.11,0.293,True,54.17,Block
301,Admin,North,Email,ViewLead,7,0,9,Managed,4,79.96,0.282,True,51.93,Block
302,Manager,North,Email,CreateOpportunity,6,0,18,Managed,5,81.24,0.283,True,51.37,Block
303,Sales Rep,North,Email,EditLead,6,0,15,Managed,5,100.0,0.258,False,48.56,Block
304,Sales Rep,East,Email,ViewLead,3,1,10,BYOD,5,100.0,0.303,True,55.44,Block
305,Sales Rep,East,Referral,ViewLead,4,0,11,Managed,4,85.26,0.31,True,53.1,Block
306,Manager,North,Referral,ApproveDiscount,10,0,18,Managed,3,95.85,0.311,True,57.76,Block
307,Admin,West,Email,ViewLead,4,0,11,Managed,4,76.62,0.419,True,47.35,Block
308,Sales Rep,South,Referral,CreateOpportunity,4,0,10,BYOD,1,100.0,0.371,True,59.73,Review
309,Manager,West,Partner,EditLead,2,0,18,Managed,2,100.0,0.283,True,60.91,Review
310,Sales Rep,North,Campaign,CreateOpportunity,3,0,8,Managed,2,79.81,0.507,True,48.27,Block
311,Sales Rep,West,Partner,ExportCRM,5,0,8,Managed,5,83.1,0.309,False,41.35,Block
312,Analyst,South,Campaign,ViewLead,5,1,16,Managed,1,66.02,0.142,True,51.57,Block
313,Sales Rep,South,Web,CreateOpportunity,7,1,21,BYOD,5,76.46,0.425,True,44.14,Block
314,Analyst,West,Email,EditLead,3,0,15,Managed,5,86.75,0.478,False,38.42,Block
315,Admin,East,Referral,EditLead,8,0,21,Managed,4,80.02,0.348,True,50.32,Block
316,Analyst,East,Email,EditLead,6,0,19,Managed,2,64.67,0.146,False,41.98,Block
317,Analyst,North,Referral,EditLead,7,0,19,Managed,2,63.53,0.335,False,36.85,Block
318,Sales Rep,West,Partner,CreateOpportunity,3,0,21,Managed,3,81.68,0.256,True,54.18,Block
319,Sales Rep,West,Campaign,EditLead,3,1,17,Managed,5,84.24,0.196,False,42.59,Block
320,Manager,North,Partner,ViewLead,4,0,8,BYOD,1,77.61,0.421,True,50.65,Block
321,Analyst,West,Email,CreateOpportunity,2,0,13,Managed,2,75.04,0.058,True,57.81,Block
322,Sales Rep,West,Referral,ViewLead,4,0,21,Managed,1,93.83,0.256,True,60.45,Review
323,Sales Rep,West,Web,ViewLead,4,1,14,Managed,3,77.26,0.077,True,55.12,Block
324,Sales Rep,West,Email,ViewLead,9,1,9,Managed,2,82.01,0.148,True,55.99,Block
325,Sales Rep,East,Referral,ViewLead,8,0,18,Managed,4,73.67,0.121,True,53.75,Block
326,Manager,South,Email,ViewLead,6,0,8,Managed,1,89.44,0.169,True,61.08,Review
327,Sales Rep,West,Campaign,EditLead,10,1,7,Managed,2,78.4,0.109,False,45.72,Block
328,Sales Rep,West,Referral,EditLead,9,1,9,BYOD,1,85.41,0.275,False,45.01,Block
329,Sales Rep,West,Referral,ViewLead,6,0,8,Managed,3,94.75,0.194,True,60.31,Review
330,Support,North,Email,ApproveDiscount,8,2,16,Managed,2,85.15,0.117,False,45.87,Block
331,Manager,West,Web,ViewLead,3,0,13,Managed,4,81.39,0.189,True,54.77,Block
332,Admin,East,Campaign,CreateOpportunity,6,1,10,Managed,1,60.67,0.08,True,51.25,Block
333,Manager,East,Web,ViewLead,8,1,13,BYOD,3,79.72,0.36,True,48.9,Block
334,Admin,West,Referral,ViewLead,0,2,14,Managed,4,68.52,0.213,True,45.65,Block
335,Manager,East,Partner,ApproveDiscount,6,0,19,Managed,5,80.94,0.163,True,54.26,Block
336,Admin,North,Partner,ViewLead,5,1,13,Managed,1,62.31,0.335,True,45.44,Block
337,Sales Rep,West,Email,CreateOpportunity,3,0,16,Managed,1,88.65,0.171,True,60.75,Review
338,Sales Rep,East,Campaign,EditLead,3,0,14,Managed,1,74.1,0.315,False,42.05,Block
339,Sales Rep,West,Partner,EditLead,3,0,19,Managed,1,71.57,0.078,False,47.09,Block
340,Sales Rep,North,Partner,EditLead,3,1,16,BYOD,1,84.89,0.359,False,42.74,Block
341,Sales Rep,West,Web,CreateOpportunity,7,0,13,Managed,2,73.48,0.078,True,56.77,Block
342,Admin,South,Email,ViewLead,6,0,14,Managed,1,83.59,0.194,True,58.4,Review
343,Sales Rep,East,Campaign,ViewLead,5,0,8,Managed,2,78.0,0.146,True,56.65,Block
344,Analyst,West,Partner,ExportCRM,8,0,20,Managed,3,76.34,0.438,False,37.78,Block
345,Sales Rep,West,Referral,CreateOpportunity,5,0,18,BYOD,3,93.83,0.386,True,55.19,Block
346,Manager,West,Partner,ViewLead,5,1,16,Managed,2,77.37,0.051,True,56.81,Block
347,Manager,South,Campaign,ApproveDiscount,3,0,15,Managed,4,81.93,0.134,True,56.32,Block
348,Support,South,Referral,EditLead,8,1,18,Managed,5,79.87,0.402,False,35.9,Block
349,Sales Rep,South,Partner,ViewLead,5,0,20,BYOD,2,85.02,0.263,True,56.19,Block
350,Manager,East,Web,CreateOpportunity,10,1,19,Managed,2,80.98,0.233,True,53.51,Block
351,Admin,South,Referral,ExportCRM,5,1,19,Managed,1,84.97,0.306,True,54.1,Block
352,Manager,West,Partner,EditLead,9,0,22,BYOD,4,73.55,0.246,True,50.59,Block
353,Manager,East,Partner,EditLead,11,0,8,Managed,2,76.29,0.223,True,54.13,Block
354,Admin,East,Email,ExportCRM,7,1,7,Managed,4,74.27,0.072,True,53.19,Block
355,Support,East,Campaign,ViewLead,3,0,9,Managed,5,93.17,0.169,True,58.38,Review
356,Analyst,South,Campaign,EditLead,5,0,20,Managed,5,81.16,0.387,False,38.73,Block
357,Admin,South,Referral,ApproveDiscount,11,0,21,Managed,4,84.43,0.025,True,59.91,Review
358,Support,North,Web,CreateOpportunity,9,1,10,Managed,3,87.07,0.089,True,58.25,Review
359,Manager,South,Partner,EditLead,6,0,21,Managed,4,85.61,0.129,True,57.74,Block
360,Sales Rep,East,Web,CreateOpportunity,3,0,9,Managed,3,81.21,0.14,True,56.93,Block
361,Admin,South,Email,EditLead,5,0,11,Managed,4,66.19,0.224,True,48.56,Block
362,Support,South,Campaign,ExportCRM,9,1,11,Managed,4,90.74,0.289,False,43.54,Block
363,Sales Rep,South,Campaign,EditLead,4,1,18,Managed,2,85.0,0.098,False,48.31,Block
364,Sales Rep,North,Partner,ViewLead,9,0,11,Managed,2,89.64,0.277,True,57.45,Block
365,Manager,East,Campaign,EditLead,3,0,16,Managed,5,74.95,0.151,True,52.47,Block
366,Sales Rep,North,Referral,EditLead,3,0,20,Managed,3,82.8,0.145,False,47.34,Block
367,Support,North,Email,ViewLead,9,1,13,Managed,2,82.8,0.207,True,54.79,Block
368,Sales Rep,South,Partner,EditLead,10,1,10,Managed,4,93.46,0.144,False,48.1,Block
369,Sales Rep,South,Partner,ViewLead,3,0,15,Managed,3,100.0,0.129,True,63.79,Review
370,Analyst,North,Referral,ApproveDiscount,8,1,21,Managed,4,80.89,0.134,False,43.96,Block
371,Support,West,Campaign,DeleteLead,9,1,19,Managed,4,54.87,0.236,False,32.32,Block
372,Manager,North,Partner,ViewLead,6,0,13,Managed,3,77.67,0.305,True,51.55,Block
373,Sales Rep,East,Email,CreateOpportunity,5,1,21,Managed,1,74.79,0.13,True,54.93,Block
374,Manager,East,Partner,CreateOpportunity,2,1,17,Managed,1,76.91,0.542,True,45.38,Block
375,Analyst,West,Partner,ViewLead,4,0,19,Managed,2,58.13,0.139,True,49.87,Block
376,Sales Rep,North,Campaign,ViewLead,8,0,8,Managed,1,89.35,0.23,True,59.51,Review
377,Analyst,South,Email,CreateOpportunity,4,0,17,BYOD,5,89.98,0.223,True,55.93,Block
378,Admin,South,Partner,ViewLead,9,0,12,BYOD,1,68.27,0.311,True,50.11,Block
379,Manager,East,Partner,EditLead,6,1,16,BYOD,3,100.0,0.232,True,59.2,Review
380,Sales Rep,East,Partner,ApproveDiscount,4,1,9,Managed,4,86.93,0.127,False,46.26,Block
381,Support,East,Email,CreateOpportunity,6,2,10,Managed,3,83.99,0.293,True,50.07,Block
382,Analyst,West,Campaign,ViewLead,5,0,14,Managed,4,66.27,0.139,True,50.72,Block
383,Manager,North,Campaign,EditLead,9,0,14,Managed,3,80.99,0.122,True,57.28,Block
384,Manager,West,Referral,EditLead,4,0,8,Managed,4,94.07,0.053,True,62.61,Review
385,Admin,East,Web,CreateOpportunity,5,3,18,Managed,4,75.2,0.181,True,46.79,Block
386,Analyst,West,Referral,ViewLead,7,0,15,Managed,5,64.79,0.114,True,49.82,Block
387,Sales Rep,West,Referral,CreateOpportunity,9,1,7,Managed,4,92.36,0.275,True,54.44,Block
388,Sales Rep,South,Campaign,EditLead,5,0,19,Managed,2,72.6,0.176,False,44.02,Block
389,Support,East,Email,CreateOpportunity,8,1,14,Managed,3,73.55,0.335,True,47.36,Block
390,Sales Rep,East,Email,ViewLead,2,0,15,Managed,2,85.96,0.023,True,62.51,Review
391,Manager,North,Web,ViewLead,5,1,21,Managed,5,88.46,0.17,True,54.72,Block
392,Sales Rep,West,Web,ViewLead,2,0,16,BYOD,4,87.76,0.219,True,56.24,Block
393,Admin,West,Web,ViewLead,8,1,8,Managed,1,90.2,0.177,True,59.14,Review
394,Sales Rep,East,Referral,ViewLead,7,0,10,Managed,2,80.96,0.106,True,58.69,Review
395,Sales Rep,North,Partner,ExportCRM,5,1,20,Managed,2,88.09,0.061,False,50.3,Block
396,Admin,South,Campaign,ExportCRM,7,1,20,BYOD,1,77.34,0.133,True,55.75,Block
397,Support,South,Web,EditLead,5,1,18,Managed,4,87.0,0.436,False,38.56,Block
398,Sales Rep,South,Email,ViewLead,4,0,8,Managed,5,82.96,0.172,True,54.75,Block
399,Admin,East,Web,CreateOpportunity,4,1,15,Managed,5,68.67,0.173,True,47.7,Block
400,Manager,West,Referral,ExportCRM,8,1,13,Managed,1,88.38,0.344,True,54.33,Block
401,Sales Rep,North,Partner,CreateOpportunity,3,0,6,BYOD,3,92.54,0.366,True,55.23,Block
402,Sales Rep,West,Referral,EditLead,6,0,11,Managed,1,90.57,0.436,False,44.8,Block
403,Sales Rep,North,Web,ViewLead,7,1,7,BYOD,4,63.41,0.324,True,43.08,Block
404,Manager,West,Campaign,CreateOpportunity,6,0,8,Managed,5,80.22,0.131,True,54.79,Block
405,Admin,East,Web,ViewLead,9,0,22,BYOD,2,87.42,0.387,True,53.92,Block
406,Manager,West,Partner,ExportCRM,9,2,8,Managed,4,71.6,0.339,True,43.59,Block
407,Analyst,South,Web,ViewLead,5,0,19,Managed,5,74.27,0.168,True,51.8,Block
408,Admin,East,Email,ViewLead,4,1,10,Managed,2,71.3,0.417,True,45.53,Block
409,Manager,East,Partner,EditLead,8,2,14,Managed,2,86.34,0.128,True,56.02,Block
410,Analyst,East,Web,CreateOpportunity,6,2,6,Managed,4,84.09,0.056,True,55.03,Block
411,Sales Rep,North,Referral,CreateOpportunity,5,0,8,Managed,5,81.88,0.195,True,53.8,Block
412,Sales Rep,West,Partner,ViewLead,8,0,11,Managed,1,74.67,0.107,True,57.45,Block
413,Support,North,Email,CreateOpportunity,6,0,6,Managed,1,61.8,0.034,True,54.77,Block
414,Sales Rep,West,Referral,EditLead,7,0,10,Managed,1,92.96,0.194,False,51.68,Block
415,Manager,West,Email,ViewLead,7,0,19,BYOD,3,78.05,0.514,True,46.46,Block
416,Sales Rep,North,Partner,EditLead,7,0,22,Managed,1,78.85,0.118,False,48.65,Block
417,Sales Rep,North,Campaign,ViewLead,6,0,20,BYOD,3,100.0,0.481,True,54.99,Block
418,Sales Rep,West,Web,EditLead,8,0,15,Managed,3,96.71,0.134,False,52.51,Block
419,Analyst,South,Campaign,EditLead,2,2,21,BYOD,2,74.56,0.339,False,36.62,Block
420,Analyst,South,Email,ViewLead,5,2,19,Managed,5,80.77,0.193,True,49.44,Block
421,Sales Rep,North,Referral,ViewLead,7,1,18,BYOD,3,81.61,0.355,True,49.7,Block
422,Sales Rep,South,Campaign,EditLead,2,0,7,BYOD,2,82.38,0.19,False,47.08,Block
423,Analyst,North,Web,ApproveDiscount,6,0,22,Managed,3,87.18,0.298,False,45.07,Block
424,Manager,North,Partner,ViewLead,5,0,10,Managed,4,87.19,0.559,True,47.54,Block
425,Sales Rep,North,Campaign,ExportCRM,4,2,10,Managed,3,83.29,0.173,False,42.82,Block
426,Support,West,Referral,ViewLead,6,0,14,Managed,2,88.72,0.208,True,58.84,Review
427,Sales Rep,North,Email,ViewLead,5,2,20,Managed,4,92.23,0.153,True,55.45,Block
428,Sales Rep,East,Email,EditLead,9,1,20,Managed,1,74.67,0.15,False,44.38,Block
429,Sales Rep,East,Partner,ViewLead,3,0,16,Managed,2,84.64,0.017,True,62.19,Review
430,Support,West,Partner,ViewLead,5,1,15,Managed,2,96.27,0.211,True,59.43,Review
431,Sales Rep,West,Campaign,EditLead,5,0,13,Managed,1,85.0,0.264,False,47.15,Block
432,Analyst,South,Web,ViewLead,11,0,13,Managed,4,87.88,0.316,True,53.86,Block
433,Sales Rep,North,Partner,EditLead,4,0,8,Managed,1,77.35,0.272,False,44.28,Block
434,Sales Rep,West,Email,ViewLead,5,0,16,Managed,4,100.0,0.108,True,63.31,Review
435,Sales Rep,West,Campaign,EditLead,2,1,18,Managed,2,100.0,0.202,False,50.95,Block
436,Sales Rep,South,Referral,ViewLead,6,0,10,Managed,5,83.47,0.122,True,56.17,Block
437,Admin,East,Campaign,EditLead,5,0,21,Managed,3,94.57,0.211,True,59.82,Review
438,Sales Rep,West,Email,ExportCRM,7,1,22,Managed,5,84.01,0.124,False,44.3,Block
439,Analyst,West,Referral,EditLead,4,0,21,Managed,5,88.36,0.204,False,45.81,Block
440,Manager,West,Referral,ViewLead,5,1,16,Managed,1,73.88,0.175,True,53.49,Block
441,Support,East,Web,CreateOpportunity,10,0,21,Managed,5,95.25,0.231,True,57.55,Block
442,Support,South,Web,ViewLead,5,0,13,Managed,1,92.97,0.013,True,66.22,Review
443,Analyst,South,Partner,CreateOpportunity,7,0,18,Managed,2,86.71,0.036,True,62.46,Review
444,Sales Rep,East,Referral,ApproveDiscount,8,1,6,Managed,3,85.27,0.046,False,48.69,Block
445,Support,South,Partner,ApproveDiscount,7,1,21,Managed,2,81.3,0.096,False,47.07,Block
446,Manager,North,Web,ViewLead,7,1,13,Managed,4,84.87,0.096,True,56.32,Block
447,Sales Rep,South,Email,ViewLead,5,1,11,BYOD,3,91.71,0.192,True,57.29,Block
448,Sales Rep,South,Partner,CreateOpportunity,5,0,10,Managed,5,72.19,0.069,True,53.55,Block
449,Support,North,Referral,CreateOpportunity,5,0,18,Managed,3,86.88,0.218,True,56.95,Block
450,Sales Rep,South,Email,CreateOpportunity,6,0,19,Managed,4,100.0,0.064,True,64.4,Review
451,Admin,South,Partner,DeleteLead,5,2,17,Managed,5,69.38,0.16,True,46.29,Block
452,Analyst,West,Referral,CreateOpportunity,7,0,15,Managed,1,90.28,0.313,True,57.78,Block
453,Support,West,Partner,ViewLead,6,1,16,BYOD,5,63.98,0.433,True,39.58,Block
454,Sales Rep,North,Campaign,ViewLead,8,1,8,Managed,3,70.21,0.196,True,49.66,Block
455,Sales Rep,North,Referral,EditLead,8,0,14,Managed,1,90.9,0.167,False,51.63,Block
456,Sales Rep,North,Web,ViewLead,7,1,20,Managed,2,80.85,0.128,True,56.09,Block
457,Support,West,Campaign,EditLead,3,2,18,Managed,4,83.3,0.177,False,41.72,Block
458,Analyst,South,Email,EditLead,5,0,7,Managed,3,81.6,0.084,False,48.47,Block
459,Sales Rep,North,Web,ViewLead,5,0,18,Managed,1,63.01,0.092,True,53.76,Block
460,Manager,North,Referral,EditLead,1,2,21,Managed,4,86.36,0.247,True,51.06,Block
461,Support,South,Partner,CreateOpportunity,7,1,11,Managed,3,86.26,0.34,True,51.7,Block
462,Sales Rep,South,Campaign,DeleteLead,2,0,14,Managed,3,89.47,0.309,False,45.6,Block
463,Sales Rep,North,Campaign,EditLead,6,0,21,Managed,3,86.2,0.387,False,42.49,Block
464,Sales Rep,North,Referral,CreateOpportunity,6,0,21,Managed,1,85.1,0.04,True,62.79,Review
465,Sales Rep,East,Web,EditLead,3,0,9,Managed,4,72.01,0.219,False,40.72,Block
466,Manager,East,Web,ExportCRM,8,0,18,Managed,4,79.72,0.283,True,51.82,Block
467,Sales Rep,West,Web,ViewLead,5,0,20,Managed,3,78.63,0.365,True,50.38,Block
468,Manager,South,Web,ViewLead,7,0,17,BYOD,4,73.56,0.241,True,50.72,Block
469,Support,South,Partner,ViewLead,9,0,18,BYOD,4,82.13,0.203,True,54.67,Block
470,Support,West,Partner,CreateOpportunity,8,0,21,Managed,4,90.19,0.256,True,56.16,Block
471,Support,North,Partner,EditLead,4,0,22,BYOD,5,90.16,0.102,False,49.02,Block
472,Sales Rep,West,Email,ApproveDiscount,6,1,11,BYOD,2,85.61,0.296,False,43.57,Block
473,Sales Rep,West,Web,ApproveDiscount,4,0,19,Managed,2,100.0,0.445,False,46.89,Block
474,Analyst,East,Referral,ApproveDiscount,9,1,8,Managed,5,78.15,0.028,False,44.64,Block
475,Sales Rep,East,Referral,EditLead,7,0,6,Managed,5,89.59,0.141,False,47.82,Block
476,Manager,West,Web,EditLead,5,2,10,Managed,5,72.16,0.094,True,48.9,Block
477,Analyst,North,Web,EditLead,7,0,9,Managed,5,84.1,0.15,False,45.69,Block
478,Support,West,Referral,EditLead,3,3,21,Managed,4,78.53,0.25,False,36.24,Block
479,Sales Rep,East,Campaign,ViewLead,5,0,18,Managed,3,91.15,0.648,True,47.69,Block
480,Admin,North,Campaign,ApproveDiscount,10,1,17,Managed,3,82.62,0.094,True,56.56,Block
481,Sales Rep,West,Web,ApproveDiscount,7,0,13,Managed,4,78.72,0.11,False,45.81,Block
482,Analyst,East,Referral,CreateOpportunity,10,1,8,Managed,2,90.42,0.204,True,57.54,Block
483,Support,West,Campaign,CreateOpportunity,5,1,17,BYOD,5,71.7,0.213,True,47.78,Block
484,Analyst,North,Referral,CreateOpportunity,5,1,18,Managed,5,84.4,0.263,True,50.95,Block
485,Support,North,Email,ViewLead,5,1,12,BYOD,2,73.88,0.192,True,52.05,Block
486,Sales Rep,North,Referral,CreateOpportunity,8,0,14,Managed,4,82.34,0.071,True,58.03,Review
487,Manager,North,Web,ViewLead,2,0,21,Managed,2,57.94,0.132,True,49.97,Block
488,Support,West,Partner,EditLead,4,0,17,Managed,3,85.42,0.213,False,46.58,Block
489,Analyst,North,Referral,ViewLead,6,0,7,Managed,5,72.46,0.127,True,52.19,Block
490,Analyst,South,Email,ExportCRM,5,1,12,Managed,4,92.9,0.076,False,49.61,Block
491,Manager,North,Campaign,ApproveDiscount,4,0,11,Managed,1,76.17,0.1,True,58.17,Review
492,Sales Rep,East,Referral,EditLead,11,1,18,BYOD,4,78.21,0.58,False,31.87,Block
493,Sales Rep,West,Referral,ExportCRM,6,0,18,Managed,1,83.45,0.098,False,50.75,Block
494,Manager,East,Partner,ExportCRM,3,0,15,Managed,1,99.99,0.209,True,63.76,Review
495,Manager,East,Referral,ExportCRM,6,0,14,Managed,3,66.81,0.142,True,51.83,Block
496,Sales Rep,South,Web,CreateOpportunity,4,0,18,Managed,2,85.31,0.396,True,52.95,Block
497,Analyst,West,Referral,ViewLead,7,1,19,Managed,1,100.0,0.633,True,51.18,Block
498,Manager,South,Referral,CreateOpportunity,6,0,13,Managed,4,92.55,0.176,True,58.99,Review
499,Support,East,Partner,ViewLead,9,0,11,BYOD,5,89.75,0.289,True,54.18,Block
500,Sales Rep,North,Campaign,ViewLead,5,0,14,Managed,5,90.4,0.342,True,53.08,Block
501,Analyst,South,Referral,ExportCRM,4,0,13,Managed,3,74.76,0.178,False,43.73,Block
502,Manager,East,Referral,ViewLead,5,0,15,Managed,1,83.13,0.204,True,57.99,Block
503,Manager,North,Campaign,CreateOpportunity,7,1,22,Managed,4,78.75,0.3,True,49.06,Block
504,Manager,West,Web,CreateOpportunity,4,0,10,Managed,2,72.6,0.199,True,53.43,Block
505,Sales Rep,West,Email,ViewLead,5,2,11,Managed,4,85.98,0.234,True,51.24,Block
506,Sales Rep,South,Referral,ExportCRM,7,0,6,Managed,2,75.92,0.295,False,42.19,Block
507,Analyst,South,Partner,CreateOpportunity,8,0,21,Managed,1,92.12,0.282,True,59.18,Review
508,Sales Rep,West,Campaign,EditLead,9,0,21,Managed,1,86.51,0.115,False,51.4,Block
509,Manager,East,Web,CreateOpportunity,6,0,22,Managed,1,77.01,0.061,True,59.44,Review
510,Admin,South,Email,DeleteLead,4,0,17,Managed,1,84.85,0.219,True,58.22,Review
511,Sales Rep,East,Email,ViewLead,5,0,7,Managed,3,74.55,0.222,True,52.54,Block
512,Manager,East,Campaign,CreateOpportunity,8,0,10,Managed,4,90.57,0.204,True,57.59,Block
513,Sales Rep,South,Email,ApproveDiscount,4,0,18,Managed,2,85.2,0.08,False,50.83,Block
514,Analyst,South,Email,CreateOpportunity,1,1,22,Managed,3,77.52,0.108,True,54.44,Block
515,Analyst,North,Campaign,CreateOpportunity,4,0,14,Managed,5,70.94,0.171,True,50.55,Block
516,Sales Rep,North,Web,ExportCRM,5,2,6,Managed,1,69.55,0.178,False,39.89,Block
517,Manager,West,Web,EditLead,5,2,21,Managed,2,69.67,0.157,True,49.47,Block
518,Admin,North,Referral,EditLead,3,0,9,Managed,3,66.42,0.47,True,43.5,Block
519,Admin,South,Campaign,CreateOpportunity,7,0,9,Managed,5,73.64,0.134,True,52.43,Block
520,Sales Rep,North,Web,EditLead,8,0,12,Managed,5,100.0,0.134,False,51.65,Block
521,Support,East,Campaign,ViewLead,9,0,7,Managed,2,88.95,0.079,True,62.16,Review
522,Admin,West,Referral,ViewLead,4,1,6,Managed,1,70.85,0.21,True,51.55,Block
523,Analyst,West,Email,ApproveDiscount,4,2,22,Managed,1,72.54,0.226,False,39.74,Block
524,Support,South,Campaign,ApproveDiscount,6,0,15,Managed,1,89.21,0.229,False,49.51,Block
525,Sales Rep,South,Web,CreateOpportunity,5,0,17,BYOD,3,86.15,0.188,True,57.46,Block
526,Manager,North,Web,CreateOpportunity,5,1,7,Managed,2,74.5,0.108,True,54.37,Block
527,Admin,South,Referral,EditLead,6,0,20,BYOD,3,84.08,0.126,True,58.27,Review
528,Support,North,Referral,CreateOpportunity,7,0,11,Managed,4,68.01,0.032,True,54.01,Block
529,Support,East,Campaign,DeleteLead,6,0,21,Managed,2,97.72,0.119,False,54.24,Block
530,Sales Rep,North,Email,ViewLead,8,0,21,BYOD,4,89.98,0.114,True,59.65,Review
531,Sales Rep,West,Referral,ExportCRM,6,0,10,Managed,4,86.86,0.249,False,45.18,Block
532,Sales Rep,West,Campaign,ViewLead,2,1,14,Managed,1,89.46,0.105,True,60.68,Review
533,Analyst,South,Referral,EditLead,7,0,9,Managed,2,58.86,0.287,False,36.42,Block
534,Manager,West,Email,CreateOpportunity,5,0,7,Managed,2,89.03,0.128,True,60.97,Review
535,Manager,West,Campaign,CreateOpportunity,9,1,8,Managed,3,88.03,0.187,True,56.14,Block
536,Sales Rep,East,Web,EditLead,2,0,18,Managed,2,86.53,0.276,False,46.4,Block
537,Sales Rep,West,Partner,EditLead,6,0,21,Managed,1,98.23,0.194,False,53.53,Block
538,Support,North,Web,EditLead,2,1,7,Managed,1,72.02,0.26,False,40.7,Block
539,Analyst,East,Partner,EditLead,5,1,20,BYOD,3,88.4,0.32,False,42.93,Block
540,Analyst,South,Campaign,ViewLead,11,0,21,Managed,3,65.64,0.323,True,46.9,Block
541,Analyst,North,Web,CreateOpportunity,2,0,13,Managed,3,83.17,0.207,True,55.94,Block
542,Analyst,East,Partner,EditLead,5,0,9,Managed,2,90.2,0.3,False,47.08,Block
543,Manager,West,Web,ViewLead,5,1,12,Managed,4,100.0,0.108,True,61.31,Review
544,Sales Rep,South,Referral,ViewLead,7,1,19,Managed,5,78.35,0.414,True,45.08,Block
